domain1,N_vectensis,T_adhaerens,C_elegans,D_melanogaster,L_gigantea,Sea_urchin,B_floridae,C_intestinalis,P_marinus,D_rerio,T_rubripes,X_tropicalis,G_gallus,M_musculus,H_sapiens,
PF12669,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,
PF10577,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,
PF05104,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,
PF11802,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,
PF05149,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF13586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF12165,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
PF06817,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF12358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF03965,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,
PF05751,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF01828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF07059,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF09837,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
PF01337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF05299,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF16307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF08197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
PF01453,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
PF11250,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
PF07510,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF05805,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,
PF08738,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF02653,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF16937,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,
PF05947,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF02992,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
PF03777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF09679,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF11683,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF02553,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF10923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF16574,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,
PF12180,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,
PF09600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF02357,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF01330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF16701,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF11848,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF05370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF12185,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,
PF10066,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF10481,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,
PF14014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF12304,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,
PF10839,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF02920,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF15064,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,
PF12955,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,
PF04305,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,
PF09852,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF06805,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF15120,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,
PF01525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF15398,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,
PF02579,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
PF05853,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF07603,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF13530,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
PF17104,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,
PF09164,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,
PF13512,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
PF03461,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,
PF11215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF11549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF06850,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF09847,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF00502,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF17031,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF16557,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,
PF14249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF01499,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
PF09375,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
PF08065,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,
PF14824,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
PF12382,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF02976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF07778,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,
PF12178,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,
PF12950,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
PF06675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF04796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF02765,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,
PF08678,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF15030,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,
PF15649,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF15647,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF11600,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,
PF10725,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,
PF03180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF14544,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF11427,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF16772,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,
PF14387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF09170,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,
PF14773,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,
PF02895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF13556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF12677,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF13092,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,
PF12595,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,
PF08604,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,
PF05238,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,
PF16553,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,
PF08250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF03683,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,
PF12728,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,
PF00322,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,
PF06355,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF10359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF05265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF11125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF00527,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF06787,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
PF14013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF01861,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,
PF08335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF04822,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,
PF04358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF11696,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
PF10497,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,
PF01540,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
PF02954,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
PF14125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF05744,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF02566,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF14610,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,
PF15157,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,
PF08135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF15856,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,
PF13096,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,
PF03382,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF15223,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,
PF15020,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,
PF07016,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
PF06689,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
PF07318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF12614,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF11466,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,
PF08734,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF08444,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,
PF14274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF08100,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,
PF17222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF10781,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF03415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF10333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF07286,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,
PF06736,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,
PF11928,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,
PF15226,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,
PF17554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF08131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF09046,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
PF14085,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,
PF09523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF16195,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,
PF10025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF08744,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF05262,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,
PF08947,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,
PF15915,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
PF05313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF12636,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF06738,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF02362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF10728,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
PF12232,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,
PF03659,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,
PF15188,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,
PF04245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF02238,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,
PF04122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF11349,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF17333,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,
PF04432,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF03135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF15700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
PF15677,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,
PF11628,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,
PF13074,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF04451,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF10657,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF13960,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
PF09904,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF08629,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,
PF13856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF13309,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
PF04940,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF12296,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,
PF07600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF04461,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF05443,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
PF05658,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
PF06084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF13076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF15812,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,
PF13097,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,
PF09955,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF09900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF14325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF13699,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF13652,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF07448,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,
PF11310,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF08809,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF05688,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF09895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF10768,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF03457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF15085,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,
PF03495,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF13407,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF16748,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,
PF09864,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF11274,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,
PF07316,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF15095,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,
PF16552,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF09064,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,
PF16233,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF08085,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF11966,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF02625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF02393,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,
PF08036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF10903,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF08421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF04539,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF05546,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
PF07759,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF02043,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
PF12912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF08387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF05344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF17179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF16805,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
PF09697,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF12560,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,
PF13810,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF11111,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,
PF15434,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,
PF14111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF16180,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,
PF03245,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
PF07311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF05926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF17633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF12001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,
PF14185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF16468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF05396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF09462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF07321,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,
PF04092,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
PF00482,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,
PF11109,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,
PF04315,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF03698,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF05381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF13648,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,
PF07882,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF09963,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF09664,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF08300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF03445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF09339,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,
PF15394,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,
PF12520,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF00273,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,
PF10380,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF12392,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,
PF03706,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
PF10335,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF06387,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,
PF11837,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF17319,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF17081,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF14436,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,
PF00030,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,
PF03995,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,
PF08964,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,
PF04862,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF10530,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF08290,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF12592,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF16822,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,
PF17329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF08410,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,
PF09902,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF09286,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,
PF06189,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,
PF00841,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,
PF00594,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,
PF10297,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF14300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF02415,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF12126,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,
PF10963,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF08535,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF07150,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF12256,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,
PF09487,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF08810,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
PF13667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF12236,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF10049,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF10052,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF10633,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF16132,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,
PF12653,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,
PF10518,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF14271,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF12310,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,
PF03967,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF12266,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF08273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
PF07219,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,
PF05985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF11312,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF05952,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF11256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF12158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF07013,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,
PF14451,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF00601,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF12488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF07864,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF06339,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF05767,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF01288,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF04277,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,
PF00511,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF01353,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF08848,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF04242,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF08502,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF08196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF08255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF14690,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF17162,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF15470,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,
PF17414,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF02461,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF06301,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF12419,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF08657,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,
PF16742,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,
PF10960,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF16311,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,
PF13553,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,
PF05373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF15145,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,
PF00430,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,
PF10708,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF05506,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF12902,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,
PF08999,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,
PF10039,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF04521,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF02674,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF17451,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,
PF00997,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,
PF12172,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,
PF01701,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF14244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF04834,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF02941,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,
PF15451,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,
PF11225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF11947,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF16693,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,
PF15058,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,
PF15513,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,
PF09393,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF03954,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,
PF15585,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF07796,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF15472,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,
PF03201,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF02072,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,
PF06977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF09394,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
PF04901,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,
PF07753,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
